filename,words/sentences,letters/senetences,letters/words,lable,predict
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (144).txt,16.714285714285715,122.42857142857143,7.3247863247863245,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (40).txt,9.666666666666666,49.666666666666664,5.137931034482759,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (5).txt,29.0,248.8,8.579310344827586,3,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (251).txt,31.343949044585987,229.79936305732485,7.331538305222516,3,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (683).txt,22.0,125.71428571428571,5.714285714285714,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (178).txt,31.06115107913669,234.75179856115108,7.5577301679212505,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (200).txt,15.742857142857142,81.88571428571429,5.201451905626135,1,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (220).txt,24.807692307692307,161.65384615384616,6.5162790697674415,3,2.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (183).txt,17.8125,100.625,5.649122807017544,2,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (83).txt,20.92063492063492,144.8531746031746,6.923937784522003,3,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (692).txt,19.363636363636363,112.54545454545455,5.812206572769953,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (157).txt,14.974358974358974,72.74358974358974,4.857876712328767,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (992).txt,41.86046511627907,334.72093023255815,7.996111111111111,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (209).txt,28.6,151.8,5.3076923076923075,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (180).txt,30.25,217.75,7.198347107438017,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (188).txt,15.846153846153847,97.46153846153847,6.150485436893204,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (485).txt,8.8,49.7,5.6477272727272725,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (495).txt,9.4,62.63333333333333,6.663120567375887,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (78).txt,29.136986301369863,222.45205479452054,7.634696755994359,3,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (187).txt,21.685714285714287,136.88571428571427,6.312252964426878,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (301).txt,8.8,59.05,6.7102272727272725,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (158).txt,16.047619047619047,94.52380952380952,5.890207715133531,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (204).txt,12.578947368421053,65.02631578947368,5.169456066945607,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (367).txt,18.666666666666668,120.88888888888889,6.476190476190476,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (255).txt,39.3,289.2111111111111,7.359061351427764,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (22).txt,36.0,233.0,6.472222222222222,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (591).txt,13.452380952380953,81.0952380952381,6.028318584070797,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (244).txt,27.756410256410255,184.64102564102564,6.6521939953810625,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (715).txt,23.25,144.0,6.193548387096774,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (203).txt,9.11111111111111,54.166666666666664,5.945121951219512,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (190).txt,19.233333333333334,119.33333333333333,6.204506065857886,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (253).txt,26.462264150943398,172.3490566037736,6.51301247771836,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (351).txt,13.384615384615385,75.82051282051282,5.664750957854406,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (401).txt,27.166666666666668,154.66666666666666,5.693251533742331,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (530).txt,17.0,111.11111111111111,6.5359477124183005,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (292).txt,30.875,188.33333333333334,6.099865047233468,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (114).txt,13.764705882352942,80.6470588235294,5.858974358974359,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (510).txt,4.416666666666667,27.833333333333332,6.30188679245283,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (37).txt,41.166666666666664,295.8333333333333,7.186234817813765,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (485).txt,33.285714285714285,219.12698412698413,6.583214115402956,3,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (321).txt,17.545454545454547,112.63636363636364,6.419689119170984,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (492).txt,20.88888888888889,117.0,5.601063829787234,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (15).txt,20.56,119.84,5.828793774319066,2,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (71).txt,18.8,135.51764705882354,7.208385481852315,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (724).txt,26.536231884057973,201.66666666666666,7.599672310212998,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (306).txt,39.3,266.5,6.78117048346056,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (572).txt,29.9,199.25,6.6638795986622075,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (103).txt,12.09375,57.59375,4.762273901808785,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (720).txt,29.379310344827587,223.44827586206895,7.605633802816901,3,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (147).txt,21.0,149.23952095808383,7.106643855146849,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (480).txt,19.833333333333332,128.33333333333334,6.470588235294118,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (108).txt,16.7,89.95,5.38622754491018,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (293).txt,22.076190476190476,153.47619047619048,6.952113891285591,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (96).txt,13.52808988764045,67.24719101123596,4.97093023255814,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (17).txt,20.866666666666667,124.6,5.9712460063897765,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (494).txt,11.857142857142858,62.42857142857143,5.265060240963855,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (664).txt,22.4,146.12,6.523214285714285,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (5).txt,16.16,91.56,5.665841584158416,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (87).txt,11.333333333333334,58.583333333333336,5.169117647058823,2,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (164).txt,26.22340425531915,181.45744680851064,6.919675456389452,3,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (142).txt,21.931750741839764,164.7299703264095,7.511026924638073,3,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (283).txt,30.266666666666666,209.06666666666666,6.907488986784141,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1116).txt,18.77777777777778,119.33333333333333,6.355029585798817,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (334).txt,17.536585365853657,110.17073170731707,6.282336578581363,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (521).txt,15.6,101.86666666666666,6.52991452991453,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (801).txt,24.36842105263158,160.0,6.565874730021599,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (101).txt,37.90625,262.21875,6.917559769167354,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (133).txt,19.529411764705884,124.3529411764706,6.367469879518072,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (308).txt,14.208333333333334,95.75,6.73900293255132,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (792).txt,18.07547169811321,130.27672955974842,7.207376478775227,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (586).txt,17.682926829268293,99.85365853658537,5.646896551724138,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (588).txt,21.25,121.8125,5.732352941176471,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (635).txt,11.666666666666666,63.0,5.4,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (754).txt,24.0,153.33333333333334,6.388888888888889,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (264).txt,24.287128712871286,171.07920792079207,7.044027721157766,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (306).txt,16.35,102.6,6.275229357798165,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (143).txt,19.214285714285715,130.57142857142858,6.795539033457249,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (79).txt,41.03225806451613,329.06451612903226,8.019654088050315,3,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (161).txt,12.3125,58.75,4.771573604060913,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (801).txt,12.705882352941176,82.47058823529412,6.4907407407407405,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-1/vm-1 (4).txt,19.64,95.76,4.875763747454175,1,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (106).txt,19.4,97.05714285714286,5.002945508100147,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (210).txt,10.7,56.55,5.285046728971962,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (12).txt,14.387096774193548,93.83870967741936,6.522421524663677,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (388).txt,24.90909090909091,148.0,5.9416058394160585,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (550).txt,20.285714285714285,130.07142857142858,6.411971830985915,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (13).txt,12.241379310344827,74.96551724137932,6.123943661971831,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (455).txt,16.818181818181817,93.22727272727273,5.543243243243243,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (906).txt,26.140495867768596,213.39669421487602,8.163452418589946,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (416).txt,10.181818181818182,74.72727272727273,7.339285714285714,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (436).txt,8.785714285714286,65.0,7.3983739837398375,2,2.0
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (191).txt,17.011904761904763,105.08333333333333,6.17704688593422,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (166).txt,22.384615384615383,128.92307692307693,5.759450171821306,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (696).txt,13.333333333333334,96.83333333333333,7.2625,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (131).txt,27.333333333333332,177.55555555555554,6.495934959349594,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (100).txt,18.6,119.8,6.440860215053763,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (150).txt,7.75,45.375,5.854838709677419,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (598).txt,23.571428571428573,179.69387755102042,7.623376623376624,3,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (691).txt,13.333333333333334,73.33333333333333,5.5,2,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (141).txt,16.142857142857142,105.0,6.504424778761062,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1000).txt,33.98684210526316,245.35526315789474,7.219125048393341,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (891).txt,14.545454545454545,95.36363636363636,6.55625,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (671).txt,35.35849056603774,247.75471698113208,7.006937033084312,3,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (94).txt,12.881118881118882,66.41258741258741,5.155808903365907,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (49).txt,26.333333333333332,176.4126984126984,6.699216395418927,3,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (417).txt,20.352941176470587,136.23529411764707,6.69364161849711,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (4).txt,18.3,92.95,5.079234972677596,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (876).txt,14.727272727272727,85.63636363636364,5.814814814814815,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (36).txt,16.782608695652176,105.08695652173913,6.261658031088083,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (95).txt,41.847457627118644,319.6101694915254,7.637505062778453,3,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (138).txt,31.28,211.13846153846154,6.74995081644698,3,2.0
data/ppVietnamese_by_catalog/Easy/t/t (43).txt,11.212121212121213,55.21212121212121,4.924324324324324,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (250).txt,26.285714285714285,178.28571428571428,6.782608695652174,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (276).txt,7.421052631578948,56.31578947368421,7.588652482269503,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (30).txt,11.636363636363637,58.63636363636363,5.0390625,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (106).txt,16.272727272727273,87.68181818181819,5.388268156424581,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (542).txt,7.325,49.125,6.706484641638225,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (377).txt,19.486486486486488,124.02702702702703,6.3647711511789185,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (226).txt,13.263157894736842,84.0,6.333333333333333,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (940).txt,31.5625,221.8125,7.027722772277228,3,2.0
data/ppVietnamese_by_catalog/Normal/TT_TN_/TT_TN_ (380).txt,5.542857142857143,32.142857142857146,5.798969072164948,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (20).txt,20.6,116.675,5.663834951456311,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (332).txt,13.75,77.625,5.6454545454545455,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (503).txt,15.923076923076923,101.46153846153847,6.371980676328502,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (257).txt,17.096774193548388,111.61290322580645,6.528301886792453,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (436).txt,18.558823529411764,103.6470588235294,5.584786053882726,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (663).txt,22.5,144.0,6.4,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (988).txt,27.557377049180328,187.60655737704917,6.80785246876859,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (753).txt,18.85,107.35,5.694960212201591,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (69).txt,14.25,88.41666666666667,6.204678362573099,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (806).txt,30.138613861386137,227.21782178217822,7.539093298291721,3,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (85).txt,40.25,321.5,7.987577639751553,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (905).txt,23.833333333333332,136.83333333333334,5.741258741258742,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (30).txt,17.076923076923077,90.3076923076923,5.288288288288288,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (150).txt,20.045454545454547,106.13636363636364,5.294784580498866,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (219).txt,21.894736842105264,110.6842105263158,5.055288461538462,1,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (88).txt,32.774647887323944,228.19718309859155,6.9626128061882255,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (705).txt,21.09259259259259,138.86111111111111,6.583406496927129,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1091).txt,16.041666666666668,86.41666666666667,5.387012987012987,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (30).txt,19.333333333333332,104.04166666666667,5.381465517241379,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (242).txt,13.911290322580646,80.94354838709677,5.8185507246376815,2,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (175).txt,20.0,121.20408163265306,6.060204081632653,2,2.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (300).txt,23.238095238095237,140.1904761904762,6.032786885245901,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (278).txt,15.11111111111111,85.55555555555556,5.661764705882353,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (66).txt,8.0,46.92857142857143,5.866071428571429,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (158).txt,21.0,137.30769230769232,6.538461538461538,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (464).txt,13.25,63.25,4.773584905660377,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (173).txt,22.0,125.70588235294117,5.713903743315508,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (58).txt,9.076923076923077,57.0,6.279661016949152,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (361).txt,12.333333333333334,75.88888888888889,6.153153153153153,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (318).txt,12.3,81.1,6.59349593495935,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (573).txt,19.27027027027027,114.08108108108108,5.920056100981768,2,2.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (27).txt,14.107142857142858,74.21428571428571,5.260759493670886,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (792).txt,21.25,137.8125,6.485294117647059,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (512).txt,54.25,336.25,6.1981566820276495,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (156).txt,34.77777777777778,267.8888888888889,7.702875399361022,3,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (224).txt,37.57142857142857,253.28571428571428,6.741444866920152,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (445).txt,26.512820512820515,151.2051282051282,5.703094777562863,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (244).txt,21.333333333333332,146.0,6.84375,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (63).txt,34.52173913043478,241.92270531400968,7.007836551917157,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (618).txt,13.13888888888889,81.0,6.164904862579281,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (218).txt,20.05263157894737,128.21052631578948,6.393700787401575,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (154).txt,13.0,82.5,6.346153846153846,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (305).txt,15.75,87.28571428571429,5.541950113378685,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (563).txt,25.333333333333332,173.66666666666666,6.855263157894737,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (400).txt,11.023255813953488,61.674418604651166,5.594936708860759,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (508).txt,14.524590163934427,87.37704918032787,6.015801354401806,2,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (49).txt,27.564245810055866,193.3687150837989,7.015200648561005,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (423).txt,30.0,209.93333333333334,6.997777777777777,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (418).txt,22.666666666666668,155.0,6.838235294117647,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (629).txt,17.517857142857142,101.75,5.808358817533129,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (40).txt,15.935483870967742,95.16129032258064,5.97165991902834,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (329).txt,20.6875,133.375,6.447129909365559,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (93).txt,18.0,109.5,6.083333333333333,1,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (121).txt,21.153846153846153,140.30769230769232,6.632727272727273,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (236).txt,16.035714285714285,100.53571428571429,6.2694877505567925,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (256).txt,5.60377358490566,32.81132075471698,5.8552188552188555,2,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (105).txt,19.46153846153846,105.53846153846153,5.4229249011857705,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (475).txt,24.0,161.5,6.729166666666667,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (154).txt,23.8,168.4,7.07563025210084,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (225).txt,27.166666666666668,183.16666666666666,6.742331288343558,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (189).txt,34.75,225.91666666666666,6.5011990407673865,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (885).txt,18.651162790697676,135.0581395348837,7.241271820448878,3,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (170).txt,18.5,120.40086206896552,6.5081547064305685,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (307).txt,20.1,122.5,6.0945273631840795,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (790).txt,13.134615384615385,76.46153846153847,5.821376281112738,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (178).txt,19.09090909090909,115.36363636363636,6.042857142857143,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (270).txt,28.49484536082474,181.89690721649484,6.383502170767004,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (110).txt,13.105263157894736,75.21052631578948,5.738955823293173,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (137).txt,21.89189189189189,140.97297297297297,6.439506172839506,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (122).txt,18.5,112.5,6.081081081081081,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (33).txt,26.0,158.0,6.076923076923077,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (171).txt,40.407407407407405,277.2962962962963,6.8625114573785515,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (231).txt,19.074074074074073,119.18518518518519,6.248543689320388,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (32).txt,14.24,80.52,5.654494382022472,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (283).txt,13.75,87.375,6.3545454545454545,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (813).txt,18.886363636363637,122.3409090909091,6.477737665463297,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (296).txt,22.208333333333332,193.8125,8.727016885553471,3,2.0
data/ppVietnamese_by_catalog/Difficult/ml/ml (4).txt,21.690140845070424,162.80281690140845,7.505844155844156,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (732).txt,24.7972972972973,178.83783783783784,7.211989100817439,3,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (264).txt,22.666666666666668,137.0,6.044117647058823,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (234).txt,19.896551724137932,111.75862068965517,5.616984402079723,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (561).txt,6.823529411764706,49.23529411764706,7.2155172413793105,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (266).txt,13.75,68.5,4.9818181818181815,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (171).txt,36.0,226.8,6.3,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (484).txt,7.444444444444445,42.44444444444444,5.701492537313433,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (93).txt,21.430555555555557,152.28472222222223,7.105962410887881,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (407).txt,22.357142857142858,147.35714285714286,6.5910543130990416,2,2.0
