filename,words_sentences,letters_words,lable,predict
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (265).txt,8.42307692308,4.61187214612,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (407).txt,17.1320754717,6.24339207048,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (317).txt,33.1230769231,7.53785415699,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (191).txt,15.5882352941,6.0641509434,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (171).txt,23.75,7.07368421053,2,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (184).txt,24.9230769231,5.62962962963,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (317).txt,13.0588235294,7.04054054054,1,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (611).txt,16.2727272727,5.59217877095,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (75).txt,18.40625,5.53650254669,1,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (697).txt,11.2,5.25669642857,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (336).txt,21.4615384615,6.89964157706,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (250).txt,7.53333333333,5.97345132743,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (91).txt,31.2,6.26602564103,2,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (138).txt,12.9411764706,5.25454545455,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (765).txt,21.75,5.90421455939,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (153).txt,17.0714285714,6.19246861925,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (220).txt,21.0,7.03174603175,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (93).txt,19.3043478261,5.19144144144,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (156).txt,12.6231884058,5.40068886338,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (14).txt,13.15,5.37642585551,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (63).txt,23.0,6.13043478261,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (579).txt,21.8928571429,5.9722675367,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (597).txt,18.8888888889,6.67941176471,2,2.0
data/ppVietnamese_by_catalog/Easy/t/t (6).txt,11.1081081081,5.16301703163,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (65).txt,35.7426470588,7.2694918741,3,3.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (27).txt,16.1764705882,5.51636363636,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (127).txt,19.8515283843,7.40453145623,3,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (772).txt,19.2666666667,6.15224913495,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (131).txt,12.2903225806,5.7217847769,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (176).txt,11.5294117647,5.43367346939,1,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (150).txt,18.475,5.59269282815,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (718).txt,19.5789473684,5.74641577061,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (44).txt,9.30434782609,5.84579439252,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (843).txt,16.0294117647,5.77064220183,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (300).txt,18.1363636364,5.55889724311,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (50).txt,24.7154471545,7.58585526316,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (19).txt,23.6,5.94774011299,1,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (294).txt,56.9153846154,7.16110285174,3,3.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (94).txt,23.081871345,7.77349885989,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (512).txt,13.8507462687,5.70150862069,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (523).txt,16.7142857143,6.30484330484,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (102).txt,13.0807174888,5.82310593075,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (481).txt,1.23214285714,3.64734299517,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (438).txt,20.8888888889,6.78723404255,2,2.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (54).txt,14.5384615385,4.8721340388,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1096).txt,26.5833333333,6.21159874608,2,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (758).txt,13.5,5.1746031746,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (593).txt,16.7948717949,6.0427480916,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (538).txt,13.84375,6.40632054176,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (32).txt,18.0,5.28333333333,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (8).txt,7.38461538462,5.25,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (91).txt,20.0,5.21481481481,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (51).txt,36.2790697674,6.75961538462,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (309).txt,14.3333333333,5.67441860465,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (71).txt,12.6153846154,5.46341463415,1,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (54).txt,14.1,6.59574468085,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (548).txt,22.375,7.81005586592,2,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (745).txt,19.1333333333,6.87456445993,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (50).txt,15.619047619,5.66158536585,1,2.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (187).txt,18.7272727273,5.08980582524,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (42).txt,10.2,5.14260249554,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (49).txt,18.652173913,6.82051282051,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (258).txt,19.5,6.04700854701,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (59).txt,20.4444444444,5.97826086957,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (89).txt,16.2894736842,5.91437802908,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (549).txt,23.3097345133,7.27638572513,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (808).txt,47.7450980392,7.64681724846,3,3.0
data/ppVietnamese_by_catalog/Normal/KDQT_TT_/KDQT_TT_ (571).txt,24.0,7.4375,2,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (612).txt,16.5,6.27575757576,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (505).txt,13.0,5.61538461538,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (371).txt,3.45,6.70531400966,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (314).txt,20.0,6.345,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (71).txt,29.5263157895,6.74242424242,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (294).txt,19.6071428571,6.02550091075,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (932).txt,30.0289855072,7.11148648649,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1001).txt,30.6417910448,7.24744276668,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (627).txt,17.7142857143,7.76814516129,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (927).txt,28.1527777778,7.10310804144,3,3.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (297).txt,15.6363636364,5.76162790698,2,2.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (275).txt,31.875,6.29411764706,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (258).txt,10.4615384615,6.41911764706,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (562).txt,6.64102564103,6.32432432432,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (213).txt,16.4666666667,5.33603238866,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (24).txt,10.2105263158,4.86597938144,1,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (175).txt,38.1453488372,7.06599603719,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (180).txt,7.33333333333,7.0974025974,2,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (626).txt,20.375,5.38036809816,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (698).txt,14.1666666667,5.61764705882,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (366).txt,21.3125,6.81818181818,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (554).txt,9.4375,7.6821192053,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (280).txt,13.16,5.97568389058,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1063).txt,26.1641791045,6.65088419852,3,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (90).txt,18.7486338798,6.65461964442,3,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (149).txt,15.5061728395,5.20143312102,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (42).txt,10.7857142857,5.25165562914,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (217).txt,20.0,6.15,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (128).txt,26.4810126582,7.88145315488,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (521).txt,23.1728395062,7.14704315397,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (349).txt,21.2244897959,6.3625,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1047).txt,29.8818181818,7.8673562519,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1091).txt,32.1875,7.04466019417,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (435).txt,28.0,6.66517857143,2,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (409).txt,12.3333333333,7.50337837838,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (143).txt,27.3138686131,7.42624265099,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (404).txt,13.2258064516,6.49512195122,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (149).txt,19.9130434783,5.8056768559,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (215).txt,10.5,5.64285714286,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (263).txt,8.55,5.56140350877,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (202).txt,20.6666666667,6.05913978495,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (410).txt,19.3333333333,6.44960212202,2,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (112).txt,15.875,5.81102362205,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (34).txt,17.24,5.78770301624,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (5).txt,10.0833333333,5.38842975207,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (672).txt,8.16666666667,5.14285714286,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (267).txt,12.8888888889,6.125,1,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (66).txt,14.7777777778,6.2030075188,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (42).txt,14.2727272727,5.75159235669,1,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (328).txt,18.3142857143,6.53978159126,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1075).txt,25.1666666667,6.48344370861,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (674).txt,32.6,6.28220858896,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (877).txt,36.9552238806,7.37722132472,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (122).txt,20.5,5.51707317073,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (582).txt,26.2105263158,6.83333333333,2,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (173).txt,3.55737704918,5.95391705069,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (857).txt,19.2,6.30625,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (251).txt,15.1666666667,4.93406593407,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (168).txt,22.75,6.26923076923,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (139).txt,32.0384615385,7.55582232893,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (466).txt,37.34,6.39367970005,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (69).txt,19.75,4.69620253165,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (684).txt,17.8,6.08988764045,2,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (126).txt,18.5,5.84942084942,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (53).txt,17.8823529412,5.07894736842,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (169).txt,13.9756097561,5.01221640489,1,1.0
data/ppVietnamese_by_catalog/Easy/t/t (67).txt,12.0888888889,5.57904411765,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (665).txt,20.7,6.10628019324,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (314).txt,20.125,5.06832298137,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (69).txt,23.1428571429,6.35802469136,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (546).txt,14.0,5.85164835165,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (172).txt,16.3333333333,5.12244897959,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (238).txt,10.75,5.53023255814,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (222).txt,19.652173913,6.36725663717,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (225).txt,37.9295774648,7.38730040847,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (75).txt,12.3125,5.84010152284,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (152).txt,14.4482758621,5.49642004773,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (162).txt,11.75,5.37765957447,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (214).txt,14.1860465116,5.37540983607,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (232).txt,15.9677419355,5.29898989899,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (385).txt,21.7619047619,6.43326039387,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (94).txt,13.6,5.05882352941,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-6/vm-6 (4).txt,16.6551724138,5.47619047619,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (310).txt,21.0476190476,6.44570135747,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (548).txt,20.75,5.92771084337,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (42).txt,24.8175675676,6.96515110264,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (812).txt,23.2413793103,7.15430267062,3,3.0
data/ppVietnamese_by_catalog/Difficult/l/l (188).txt,36.0909090909,6.94872256207,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (65).txt,4.73684210526,6.19444444444,2,2.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (8).txt,15.380952381,4.92879256966,1,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (46).txt,10.5555555556,4.86315789474,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (739).txt,14.0833333333,5.87968441815,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (424).txt,35.3026315789,7.7778606038,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (844).txt,24.2,6.90082644628,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (258).txt,11.6086956522,5.07490636704,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (8).txt,14.2727272727,5.98089171975,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (241).txt,22.9206349206,6.77446906741,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (105).txt,36.4716981132,7.24418003104,3,3.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (83).txt,15.8666666667,6.13865546218,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (208).txt,23.3071895425,7.35249579361,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (703).txt,16.3157894737,5.9935483871,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (21).txt,14.2903225806,4.87133182844,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (44).txt,26.7692307692,6.68965517241,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (553).txt,28.0461538462,7.03181568843,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (230).txt,21.5714285714,6.02649006623,2,2.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (234).txt,23.0,6.08432147563,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (128).txt,13.8076923077,5.63509749304,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (5).txt,24.0326797386,7.03807451727,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (107).txt,9.93333333333,6.09395973154,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (711).txt,14.6315789474,5.89208633094,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (22).txt,38.2596153846,7.9710982659,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (414).txt,25.0,6.53647058824,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (768).txt,15.3272727273,5.871886121,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (91).txt,9.88888888889,5.48314606742,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (668).txt,17.4444444444,6.0127388535,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (144).txt,19.0714285714,6.41947565543,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (205).txt,22.25,6.7191011236,2,2.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (103).txt,16.8064516129,4.91554702495,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (92).txt,9.25,6.07432432432,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (97).txt,20.0869565217,6.20995670996,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (565).txt,20.8,5.79807692308,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (347).txt,22.4903846154,6.27618640445,3,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (148).txt,15.8571428571,4.95045045045,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (19).txt,12.9,5.95348837209,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (669).txt,9.0,7.64814814815,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (572).txt,27.6060606061,7.39297475302,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (372).txt,12.0789473684,5.72984749455,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (311).txt,15.3870967742,5.65618448637,2,2.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (69).txt,13.2222222222,5.0756302521,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (608).txt,20.4,6.16666666667,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (177).txt,20.4641975309,5.35098938224,3,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (208).txt,20.0416666667,6.09979209979,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (232).txt,43.25,8.04335260116,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-2/vm-2 (5).txt,19.8571428571,4.92565947242,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (123).txt,17.0,6.52941176471,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (50).txt,21.5,6.10852713178,1,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (135).txt,20.6666666667,6.89247311828,2,2.0
data/ppVietnamese_by_catalog/Normal/LD_NLD_/LD_NLD_ (765).txt,17.0857142857,5.70401337793,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (9).txt,19.652173913,7.2610619469,2,3.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (340).txt,39.6666666667,5.61554621849,1,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (679).txt,25.6413043478,7.29546417974,3,3.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (231).txt,24.7142857143,6.71676300578,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (393).txt,9.2,6.01086956522,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (183).txt,20.3529411765,6.92196531792,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (61).txt,13.2444444444,5.45805369128,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (118).txt,20.5,5.87195121951,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (639).txt,18.0285714286,5.66561014263,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (803).txt,21.7142857143,6.40789473684,2,2.0
data/ppVietnamese_by_catalog/Easy/t/t (9).txt,14.2,4.90422535211,1,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (45).txt,18.0,6.15925925926,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (141).txt,8.57142857143,5.55,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (71).txt,20.0666666667,6.55149501661,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (209).txt,14.6304347826,5.74145616642,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (219).txt,19.6,5.04081632653,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (168).txt,24.2839506173,7.79257752923,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (486).txt,31.0757575758,6.26474890297,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (361).txt,18.2142857143,6.07843137255,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (559).txt,14.5,6.55172413793,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (286).txt,14.3846153846,6.35828877005,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (529).txt,34.2222222222,6.41883116883,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (80).txt,25.8194444444,6.82517482517,3,3.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (281).txt,22.28125,6.5175315568,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (169).txt,25.2617801047,7.27730569948,3,3.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (19).txt,25.0857142857,6.87256390787,3,3.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (34).txt,21.9731800766,6.71961639058,3,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (422).txt,12.0,5.45833333333,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (325).txt,26.0,6.34134615385,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (56).txt,14.0588235294,5.18828451883,1,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (660).txt,13.4,5.02985074627,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (535).txt,17.3636363636,6.51308900524,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (347).txt,18.5,6.5472972973,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (485).txt,19.1447368421,6.12164948454,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (10).txt,12.0384615385,5.32268370607,1,1.0
