filename,letters_words,blw,lable,predict
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (767).txt,5.81589958159,9.19540229885,2,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (635).txt,5.69948186528,16.8539325843,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (470).txt,6.88461538462,17.4603174603,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (66).txt,5.66356478168,13.6476426799,2,2.0
data/ppVietnamese_by_catalog/Easy/t/t (27).txt,4.84615384615,12.0,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (540).txt,6.40825688073,13.5922330097,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (59).txt,5.32380952381,12.1951219512,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (39).txt,6.62989323843,13.1147540984,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (60).txt,5.2469775475,15.763546798,1,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (95).txt,7.3283492823,8.88382687927,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (24).txt,5.26119402985,9.73451327434,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (448).txt,6.5858930603,14.7692307692,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (417).txt,6.62974683544,11.1940298507,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (475).txt,7.40506329114,17.3913043478,2,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (170).txt,4.83858267717,15.5844155844,1,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (86).txt,7.6879875195,8.3215796897,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (217).txt,6.59090909091,10.4166666667,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (474).txt,6.7,10.0,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (255).txt,6.16666666667,15.5555555556,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (173).txt,5.06268081003,18.0981595092,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (545).txt,6.14211886305,10.2409638554,1,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (32).txt,7.37371134021,8.57142857143,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (172).txt,5.06951340616,16.8918918919,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (188).txt,6.78070175439,9.61538461538,2,2.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (329).txt,5.95516569201,17.1597633136,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (681).txt,7.19418344519,10.8737864078,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (71).txt,5.60660660661,13.2231404959,1,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (473).txt,6.04589371981,15.4838709677,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (157).txt,6.14215686275,16.1290322581,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (89).txt,5.64285714286,13.9784946237,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (707).txt,7.62755102041,10.251450677,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (112).txt,5.046875,15.8333333333,1,1.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (340).txt,6.30444697834,14.2307692308,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (252).txt,6.13978494624,13.3333333333,1,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (320).txt,6.19286256644,13.4517766497,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (185).txt,7.03843769374,10.8527131783,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (587).txt,6.26241134752,21.0355987055,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (34).txt,5.58990536278,12.015503876,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (183).txt,5.58878504673,15.7894736842,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (142).txt,5.65942028986,10.2040816327,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (999).txt,7.9160988075,11.9453924915,3,3.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (22).txt,5.23922651934,13.1506849315,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (334).txt,6.32456140351,10.1694915254,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (85).txt,5.28744939271,17.7215189873,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (327).txt,6.05564648118,17.2,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (25).txt,5.60916442049,11.9205298013,1,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (41).txt,7.01054268925,10.5717367853,3,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (296).txt,6.43781094527,11.5789473684,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (424).txt,5.78517397882,12.6315789474,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (43).txt,6.68965517241,8.39160839161,2,2.0
data/ppVietnamese_by_catalog/Normal/LD_NLD_/LD_NLD_ (772).txt,5.19346049046,17.6470588235,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (239).txt,5.31602708804,16.9381107492,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (104).txt,7.2410828608,13.3187772926,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (545).txt,6.04792332268,16.5605095541,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (12).txt,4.74468085106,11.1111111111,1,1.0
data/ppVietnamese_by_catalog/Normal/TT_TN_/TT_TN_ (383).txt,5.84188034188,10.8695652174,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (437).txt,5.56465517241,16.0714285714,1,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (315).txt,7.11861829242,12.8266033254,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (605).txt,6.77429609446,11.8613138686,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (320).txt,6.41666666667,14.8148148148,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (669).txt,6.43738317757,11.2994350282,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (815).txt,6.2752293578,9.67741935484,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (359).txt,6.40954773869,15.8536585366,2,2.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (306).txt,5.83177570093,10.625,2,2.0
data/ppVietnamese_by_catalog/Difficult/ml/ml (11).txt,6.57095906782,11.4722753346,3,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (419).txt,5.95,11.6279069767,1,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (311).txt,6.27835051546,12.037037037,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (7).txt,5.88671023965,19.6261682243,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (616).txt,7.32801961987,11.8055555556,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (410).txt,6.88334995015,14.0900195695,3,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (142).txt,6.01315789474,15.3846153846,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (755).txt,6.28085106383,19.1666666667,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (78).txt,5.24651162791,22.3300970874,1,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (47).txt,6.58778625954,19.3548387097,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (340).txt,5.796875,12.9032258065,1,2.0
data/ppVietnamese_by_catalog/Difficult/ml/ml (5).txt,7.33452168746,8.42696629213,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (41).txt,5.36315789474,10.9756097561,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (88).txt,6.25589225589,14.2857142857,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (73).txt,4.69369369369,15.0602409639,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (375).txt,7.00854700855,18.75,2,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (68).txt,7.00284292822,11.1940298507,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (243).txt,5.33092224231,13.4146341463,1,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (190).txt,7.06552419355,11.2484548826,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (62).txt,6.70149253731,18.3333333333,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (849).txt,7.312,12.6582278481,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (854).txt,5.90598290598,13.9705882353,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (268).txt,6.25684210526,14.2857142857,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (139).txt,4.64673913043,11.5942028986,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (580).txt,6.57142857143,16.4705882353,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (111).txt,5.7972972973,12.5,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1033).txt,6.80629370629,14.3552311436,3,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (681).txt,5.60194174757,12.5,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (343).txt,5.78662659654,14.6401985112,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (104).txt,7.46113229686,10.8667529107,3,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (206).txt,6.5445026178,13.2530120482,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (16).txt,6.25591397849,14.4186046512,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (215).txt,5.4,14.2857142857,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (105).txt,5.13375796178,12.3287671233,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (11).txt,7.79268292683,13.7254901961,2,3.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (153).txt,6.57547169811,22.5806451613,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (133).txt,6.44919786096,11.8421052632,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (35).txt,5.02189781022,13.829787234,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (815).txt,5.72916666667,7.69230769231,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1035).txt,5.70833333333,10.7142857143,2,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (625).txt,5.84782608696,13.2352941176,2,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (192).txt,5.41221374046,15.9420289855,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (253).txt,5.30769230769,18.75,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (204).txt,5.6091954023,15.0259067358,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (377).txt,6.16513761468,15.9420289855,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (307).txt,7.30630630631,11.8226600985,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (322).txt,5.34899328859,17.2727272727,2,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (1).txt,6.38356164384,22.7272727273,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (144).txt,7.32478632479,20.0,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (40).txt,5.13793103448,24.0740740741,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (5).txt,8.57931034483,11.2244897959,3,3.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (251).txt,7.33153830522,13.7579617834,3,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (683).txt,5.71428571429,16.2162162162,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (178).txt,7.55773016792,12.2180451128,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (200).txt,5.20145190563,10.2272727273,1,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (220).txt,6.51627906977,14.7058823529,3,2.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (183).txt,5.64912280702,17.2093023256,2,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (83).txt,6.92393778452,10.395480226,3,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (692).txt,5.81220657277,15.0943396226,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (157).txt,4.85787671233,15.9509202454,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (992).txt,7.99611111111,10.0840336134,3,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (209).txt,5.30769230769,18.3673469388,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (180).txt,7.19834710744,10.4166666667,2,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (188).txt,6.15048543689,13.75,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (485).txt,5.64772727273,13.7254901961,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (495).txt,6.66312056738,12.8440366972,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (78).txt,7.63469675599,12.3983739837,3,3.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (187).txt,6.31225296443,12.9770992366,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (301).txt,6.71022727273,11.25,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (158).txt,5.89020771513,14.2857142857,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (204).txt,5.16945606695,15.9420289855,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (367).txt,6.47619047619,14.3884892086,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (255).txt,7.35906135143,12.5310173697,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (22).txt,6.47222222222,20.0,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (591).txt,6.02831858407,14.6341463415,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (244).txt,6.65219399538,10.4672897196,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (715).txt,6.1935483871,26.3157894737,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (203).txt,5.94512195122,13.1944444444,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (190).txt,6.20450606586,17.7083333333,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (253).txt,6.51301247772,11.0,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (351).txt,5.66475095785,11.9565217391,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (401).txt,5.69325153374,13.8461538462,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (530).txt,6.53594771242,10.9523809524,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (292).txt,6.09986504723,14.2857142857,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (114).txt,5.85897435897,15.3846153846,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (510).txt,6.30188679245,12.9032258065,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (37).txt,7.18623481781,10.3157894737,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (485).txt,6.5832141154,13.3192389006,3,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (321).txt,6.41968911917,16.0,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (492).txt,5.60106382979,14.5161290323,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (15).txt,5.82879377432,13.2653061224,2,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (71).txt,7.20838548185,10.7623318386,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (724).txt,7.59967231021,11.5546218487,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (306).txt,6.78117048346,15.625,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (572).txt,6.66387959866,9.33333333333,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (103).txt,4.76227390181,15.7407407407,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (720).txt,7.60563380282,14.4396551724,3,3.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (147).txt,7.10664385515,9.47368421053,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (480).txt,6.47058823529,21.568627451,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (108).txt,5.38622754491,15.652173913,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (293).txt,6.95211389129,12.0,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (96).txt,4.97093023256,16.501650165,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (17).txt,5.97124600639,10.0,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (494).txt,5.26506024096,19.0,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (664).txt,6.52321428571,12.9807692308,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (5).txt,5.66584158416,16.1290322581,1,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (87).txt,5.16911764706,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (164).txt,6.91967545639,7.65217391304,3,3.0
data/ppVietnamese_by_catalog/Difficult/l/l (142).txt,7.51102692464,12.3906705539,3,3.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (283).txt,6.90748898678,17.1779141104,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1116).txt,6.3550295858,13.4969325153,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (334).txt,6.28233657858,15.4166666667,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (521).txt,6.52991452991,17.1779141104,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (801).txt,6.56587473002,17.0212765957,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (101).txt,6.91755976917,17.0212765957,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (133).txt,6.36746987952,16.2162162162,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (308).txt,6.73900293255,14.3835616438,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (792).txt,7.20737647878,10.9324758842,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (586).txt,5.64689655172,16.5919282511,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (588).txt,5.73235294118,14.0495867769,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (635).txt,5.4,15.7894736842,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (754).txt,6.38888888889,7.44680851064,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (264).txt,7.04402772116,10.5726872247,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (306).txt,6.2752293578,7.93650793651,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (143).txt,6.79553903346,13.2743362832,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (79).txt,8.01965408805,9.95850622407,3,3.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (161).txt,4.77157360406,13.5135135135,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (801).txt,6.49074074074,17.1171171171,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-1/vm-1 (4).txt,4.87576374745,12.8378378378,1,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (106).txt,5.0029455081,13.6363636364,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (210).txt,5.28504672897,13.3333333333,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (12).txt,6.52242152466,11.6022099448,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (388).txt,5.94160583942,14.6788990826,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (550).txt,6.41197183099,13.5338345865,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (13).txt,6.12394366197,15.0,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (455).txt,5.54324324324,14.4927536232,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (906).txt,8.16345241859,11.3314447592,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (416).txt,7.33928571429,18.75,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (436).txt,7.39837398374,15.8333333333,2,2.0
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (191).txt,6.17704688593,9.35064935065,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (166).txt,5.75945017182,13.2743362832,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (696).txt,7.2625,16.6666666667,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (131).txt,6.49593495935,10.7843137255,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (100).txt,6.44086021505,10.4,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (150).txt,5.85483870968,12.7272727273,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (598).txt,7.62337662338,12.4661246612,3,3.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (691).txt,5.5,16.6666666667,2,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (141).txt,6.50442477876,19.4444444444,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1000).txt,7.21912504839,9.1407678245,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (891).txt,6.55625,13.2530120482,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (671).txt,7.00693703308,12.6953125,3,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (94).txt,5.15580890337,14.7147147147,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (49).txt,6.69921639542,10.5603448276,3,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (417).txt,6.6936416185,7.8125,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (4).txt,5.07923497268,17.1428571429,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (876).txt,5.81481481481,10.0,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (36).txt,6.26165803109,21.0843373494,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (95).txt,7.63750506278,9.34182590234,3,3.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (138).txt,6.74995081645,9.50704225352,3,2.0
data/ppVietnamese_by_catalog/Easy/t/t (43).txt,4.92432432432,20.0,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (250).txt,6.78260869565,16.0,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (276).txt,7.58865248227,20.0,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (30).txt,5.0390625,16.9811320755,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (106).txt,5.38826815642,13.2231404959,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (542).txt,6.70648464164,15.7608695652,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (377).txt,6.36477115118,15.5251141553,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (226).txt,6.33333333333,21.4876033058,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (940).txt,7.02772277228,11.8155619597,3,2.0
data/ppVietnamese_by_catalog/Normal/TT_TN_/TT_TN_ (380).txt,5.79896907216,13.6363636364,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (20).txt,5.66383495146,15.1702786378,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (332).txt,5.64545454545,19.6078431373,1,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (503).txt,6.37198067633,15.3333333333,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (257).txt,6.52830188679,13.0208333333,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (436).txt,5.58478605388,13.488372093,2,2.0
